date,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,pressureError,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation,precipType,cloudCoverError
2017-02-22T12:00:00Z,"Snow (< 1 in.) starting in the afternoon, continuing until evening.",snow,2017-02-22T14:11:01Z,2017-02-23T01:11:54Z,0.87,0.0064,0.0206,2017-02-22T21:00:00Z,0.43,37.43,1487793600,24.93,1487858400,37.43,1487793600,24.93,1487858400,28.02,0.79,1016.54,70.27,0.67,14.1,1487815200,268,0.96,3,1487786400,4.56,28.98,2017-02-23T06:00:00Z,37.43,2017-02-22T20:00:00Z,28.8,2017-02-23T02:00:00Z,37.43,2017-02-22T20:00:00Z,1.168,snow,NA
2017-02-23T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-23T14:09:35Z,2017-02-24T01:13:02Z,0.9,0.0014,0.0067,2017-02-23T22:00:00Z,0.33,29.57,1487883600,21.78,1487944800,29.47,1487890800,21.78,1487944800,19.24,0.72,1011.79,NA,1.8,12.62,1487883600,257,0.82,3,1487872800,8.1,24.59,2017-02-24T04:00:00Z,29.57,2017-02-23T21:00:00Z,23.2,2017-02-23T16:00:00Z,29.47,2017-02-23T23:00:00Z,0.314,snow,NA
2017-02-24T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-02-24T14:08:09Z,2017-02-25T01:14:11Z,0.94,8e-4,0.0046,2017-02-24T23:00:00Z,0.25,28.51,1487970000,15.91,1488024000,28.51,1487970000,15.91,1488024000,13.32,0.64,1019.72,NA,1.2,11.69,1487962800,289,0.69,3,1487959200,9.6,17.92,2017-02-25T06:00:00Z,28.51,2017-02-24T21:00:00Z,17.92,2017-02-25T06:00:00Z,28.51,2017-02-24T21:00:00Z,0.204,snow,NA
2017-02-25T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-02-25T14:06:41Z,2017-02-26T01:15:19Z,0.97,7e-4,0.0045,2017-02-25T22:00:00Z,0.25,29.99,1488060000,15.02,1488117600,29.99,1488060000,15.02,1488117600,10.28,0.61,1020.9,68.96,1.18,9.62,1488056400,183,0.45,4,1488049200,9.78,15.91,2017-02-25T12:00:00Z,29.99,2017-02-25T22:00:00Z,15.91,2017-02-25T12:00:00Z,29.99,2017-02-25T22:00:00Z,0.157,snow,NA
2017-02-26T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-26T14:05:13Z,2017-02-27T01:16:27Z,0,7e-4,0.0043,2017-02-26T21:00:00Z,0.23,36.28,1488150000,33.78,1488164400,33.34,1488150000,30.2,1488207600,11.32,0.53,1017.06,68.42,2.69,14.49,1488175200,166,0.56,5,1488135600,9.99,15.02,2017-02-26T14:00:00Z,36.28,2017-02-26T23:00:00Z,15.02,2017-02-26T14:00:00Z,33.34,2017-02-26T23:00:00Z,0.131,snow,NA
2017-02-27T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-27T14:03:44Z,2017-02-28T01:17:34Z,0.04,0.0018,0.0073,2017-02-27T21:00:00Z,0.39,34.45,1488204000,18.47,1488290400,32.81,1488211200,18.47,1488290400,21.95,0.68,1007.49,NA,2.1,19.35,1488186000,217,0.87,3,1488218400,6.88,22.13,2017-02-28T06:00:00Z,36.74,2017-02-27T10:00:00Z,22.13,2017-02-28T06:00:00Z,32.81,2017-02-27T16:00:00Z,0.358,snow,NA
2017-02-28T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-28T14:02:14Z,2017-03-01T01:18:41Z,0.08,0.0017,0.0098,2017-02-28T21:00:00Z,0.33,31.33,1488322800,23.81,1488373200,31.33,1488322800,23.81,1488373200,15.42,0.67,1019.94,NA,1.08,11.42,1488326400,224,0.79,4,1488308400,9.66,18.47,2017-02-28T14:00:00Z,31.33,2017-02-28T23:00:00Z,18.47,2017-02-28T14:00:00Z,31.33,2017-02-28T23:00:00Z,0.355,snow,NA
2017-03-01T12:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2017-03-01T14:00:43Z,2017-03-02T01:19:48Z,0.11,7e-4,0.0039,2017-03-01T20:00:00Z,0.23,37.43,1488409200,22.5,1488463200,37.43,1488409200,22.5,1488463200,15.09,0.56,1027.39,67.06,1.11,9.94,1488362400,219,0.55,4,1488394800,10,23.81,2017-03-01T13:00:00Z,37.43,2017-03-01T23:00:00Z,23.81,2017-03-01T13:00:00Z,37.43,2017-03-01T23:00:00Z,0.121,snow,NA
2017-03-02T12:00:00Z,Clear throughout the day.,clear-day,2017-03-02T13:59:12Z,2017-03-03T01:20:54Z,0.15,0,0,NA,0,44.29,1488495600,28.86,1488549600,44.29,1488495600,28.86,1488549600,15.2,0.5,1029.92,NA,1.56,8.97,1488520800,168,0,5,1488481200,10,22.5,2017-03-02T14:00:00Z,44.29,2017-03-02T23:00:00Z,22.5,2017-03-02T14:00:00Z,44.29,2017-03-02T23:00:00Z,NA,NA,NA
2017-03-03T12:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2017-03-03T13:57:39Z,2017-03-04T01:22:00Z,0.19,0,0,NA,0,52.18,1488578400,42.15,1488632400,52.18,1488578400,39.43,1488632400,15.98,0.38,1020.06,66.05,2.24,12.46,1488607200,170,0.1,5,1488567600,9.95,28.86,2017-03-03T14:00:00Z,52.18,2017-03-03T22:00:00Z,28.86,2017-03-03T14:00:00Z,52.18,2017-03-03T22:00:00Z,NA,NA,NA
2017-03-04T12:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2017-03-04T13:56:06Z,2017-03-05T01:23:06Z,0.22,0,0,NA,0,56.69,1488664800,46,1488722400,56.69,1488664800,43.28,1488726000,19.05,0.31,1013.58,NA,5.71,22.02,1488661200,179,0.1,5,1488654000,10,42.15,2017-03-04T13:00:00Z,56.69,2017-03-04T22:00:00Z,39.43,2017-03-04T13:00:00Z,56.69,2017-03-04T22:00:00Z,NA,NA,NA
2017-03-05T12:00:00Z,"Breezy starting in the afternoon, continuing until evening, and foggy starting in the evening.",wind,2017-03-05T13:54:33Z,2017-03-06T01:24:12Z,0.26,7e-4,0.0055,2017-03-06T05:00:00Z,0.18,56.3,1488751200,24.18,1488812400,56.3,1488751200,17.52,1488808800,17.21,0.34,1004.74,NA,6.62,36.14,1488758400,200,0.5,5,1488744000,8.85,27.98,2017-03-06T06:00:00Z,56.3,2017-03-05T22:00:00Z,21.43,2017-03-06T06:00:00Z,56.3,2017-03-05T22:00:00Z,NA,rain,NA
2017-03-06T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-06T13:52:59Z,2017-03-07T01:25:17Z,0.3,0.0012,0.0064,2017-03-06T20:00:00Z,0.26,32.22,1488841200,26.84,1488895200,26.98,1488834000,24.1,1488873600,13.61,0.56,1016.15,NA,3.51,16.08,1488783600,258,0.73,5,1488826800,9.53,24.18,2017-03-06T15:00:00Z,32.22,2017-03-06T23:00:00Z,17.52,2017-03-06T14:00:00Z,28.26,2017-03-07T05:00:00Z,0.247,snow,NA
2017-03-07T12:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2017-03-07T13:51:24Z,2017-03-08T01:26:21Z,0.34,1e-4,9e-4,2017-03-07T19:00:00Z,0.03,44.53,1488924000,39.92,1488967200,42.74,1488934800,39.92,1488967200,15.72,0.44,1025.3,NA,2.64,14.22,1488924000,184,0.37,6,1488916800,9.97,26.84,2017-03-07T14:00:00Z,44.53,2017-03-07T22:00:00Z,24.1,2017-03-07T08:00:00Z,42.74,2017-03-08T01:00:00Z,NA,rain,NA
2017-03-08T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-03-08T13:49:49Z,2017-03-09T01:27:26Z,0.37,0,0,NA,0,57.35,1489014000,38.94,1489068000,57.35,1489014000,38.94,1489068000,25.85,0.43,1023.23,NA,2.19,12.12,1489003200,192,0.5,6,1488999600,10,39.92,2017-03-08T10:00:00Z,57.35,2017-03-08T23:00:00Z,39.92,2017-03-08T10:00:00Z,57.35,2017-03-08T23:00:00Z,NA,NA,NA
2017-03-09T12:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2017-03-09T13:48:13Z,2017-03-10T01:28:30Z,0.41,0,0,NA,0,61.98,1489096800,44.72,1489150800,61.98,1489096800,44.72,1489150800,27.11,0.42,1022,NA,0.39,9.13,1489093200,196,0.08,6,1489089600,10,38.94,2017-03-09T14:00:00Z,61.98,2017-03-09T22:00:00Z,38.94,2017-03-09T14:00:00Z,61.98,2017-03-09T22:00:00Z,NA,NA,NA
2017-03-10T12:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2017-03-10T13:46:37Z,2017-03-11T01:29:34Z,0.44,0,0,NA,0,62.15,1489179600,40.79,1489240800,62.15,1489179600,40.79,1489240800,30.42,0.44,1020.3,NA,0.74,11.38,1489190400,310,0.26,6,1489172400,10,44.72,2017-03-10T13:00:00Z,62.15,2017-03-10T21:00:00Z,44.72,2017-03-10T13:00:00Z,62.15,2017-03-10T21:00:00Z,NA,NA,NA
2017-03-11T12:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2017-03-11T13:45:00Z,2017-03-12T01:30:37Z,0.48,0,0,NA,0,57.78,1489269600,44.08,1489327200,57.78,1489269600,44.08,1489327200,32.27,0.54,1022.01,NA,0.44,8.64,1489262400,238,0.14,6,1489258800,10,40.79,2017-03-11T14:00:00Z,57.78,2017-03-11T22:00:00Z,40.79,2017-03-11T14:00:00Z,57.78,2017-03-11T22:00:00Z,NA,NA,NA
2017-03-12T12:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2017-03-12T13:43:23Z,2017-03-13T01:31:40Z,0.51,0,0,NA,0,56.66,1489356000,38.17,1489410000,56.66,1489356000,38.17,1489410000,25.65,0.41,1021.78,NA,2.07,16.12,1489352400,316,0.37,5,1489345200,10,44.08,2017-03-12T14:00:00Z,56.66,2017-03-12T22:00:00Z,44.08,2017-03-12T14:00:00Z,56.66,2017-03-12T22:00:00Z,NA,NA,NA
2017-03-13T12:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2017-03-13T13:41:49Z,2017-03-14T01:32:40Z,0.54,0,0,NA,0,62.82,1489446000,43.58,1489500000,62.82,1489446000,43.58,1489500000,24.31,0.38,1023.47,NA,0.77,10.06,1489438800,187,0.05,6,1489431600,10,38.17,2017-03-13T13:00:00Z,62.82,2017-03-13T23:00:00Z,38.17,2017-03-13T13:00:00Z,62.82,2017-03-13T23:00:00Z,NA,NA,NA
2017-03-14T12:00:00Z,Clear throughout the day.,clear-day,2017-03-14T13:40:12Z,2017-03-15T01:33:43Z,0.57,0,0,NA,0,69.98,1489528800,46.55,1489586400,69.98,1489528800,46.55,1489586400,28.59,0.37,1020.59,NA,1.09,9.77,1489489200,178,0,6,1489518000,10,43.58,2017-03-14T14:00:00Z,69.98,2017-03-14T22:00:00Z,43.58,2017-03-14T14:00:00Z,69.98,2017-03-14T22:00:00Z,NA,NA,NA
2017-03-15T12:00:00Z,Clear throughout the day.,clear-day,2017-03-15T13:38:34Z,2017-03-16T01:34:46Z,0.6,0,0,NA,0,71.19,1489618800,54.19,1489672800,71.19,1489618800,54.19,1489672800,22.93,0.27,1018.45,NA,3.19,14.28,1489615200,177,0,6,1489604400,10,46.55,2017-03-15T14:00:00Z,71.19,2017-03-15T23:00:00Z,46.55,2017-03-15T14:00:00Z,71.19,2017-03-15T23:00:00Z,NA,NA,NA
2017-03-16T12:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2017-03-16T13:36:55Z,2017-03-17T01:35:48Z,0.63,0,0,NA,0,65.49,1489708800,45.88,1489759200,65.49,1489708800,45.88,1489759200,25.8,0.28,1016.48,NA,1.18,15.12,1489651200,237,0.13,6,1489690800,10,53.13,2017-03-17T05:00:00Z,65.49,2017-03-17T00:00:00Z,53.13,2017-03-17T05:00:00Z,65.49,2017-03-17T00:00:00Z,NA,NA,NA
2017-03-17T12:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2017-03-17T13:35:17Z,2017-03-18T01:36:50Z,0.66,0,0,NA,0,70.66,1489795200,52.45,1489838400,70.66,1489795200,52.45,1489838400,28,0.34,1018.56,59.31,1.37,10.02,1489791600,159,0.14,6,1489777200,10,45.88,2017-03-17T14:00:00Z,70.66,2017-03-18T00:00:00Z,45.88,2017-03-17T14:00:00Z,70.66,2017-03-18T00:00:00Z,NA,NA,NA
2017-03-18T12:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2017-03-18T13:33:38Z,2017-03-19T01:37:52Z,0.69,0,0,NA,0,73.78,1489874400,50.99,1489932000,73.78,1489874400,50.99,1489932000,26.22,0.26,1016.7,58.77,3.88,17.54,1489867200,179,0.16,7,1489867200,10,52.45,2017-03-18T12:00:00Z,73.78,2017-03-18T22:00:00Z,52.45,2017-03-18T12:00:00Z,73.78,2017-03-18T22:00:00Z,NA,NA,NA
2017-03-19T12:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2017-03-19T13:31:59Z,2017-03-20T01:38:54Z,0.72,0,0,NA,0,70.12,1489960800,53.76,1490000400,70.12,1489960800,53.76,1490000400,31.83,0.34,1016.52,NA,2.02,19.08,1489906800,203,0.21,7,1489950000,10,50.99,2017-03-19T14:00:00Z,70.12,2017-03-19T22:00:00Z,50.99,2017-03-19T14:00:00Z,70.12,2017-03-19T22:00:00Z,NA,NA,NA
2017-03-20T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-20T13:30:21Z,2017-03-21T01:39:56Z,0.75,0,0,NA,0,68.45,1490043600,55.31,1490101200,68.45,1490043600,55.31,1490101200,32.04,0.36,1014.78,57.97,2.3,19.73,1490047200,175,0.56,6,1490043600,10,53.76,2017-03-20T09:00:00Z,68.45,2017-03-20T21:00:00Z,53.76,2017-03-20T09:00:00Z,68.45,2017-03-20T21:00:00Z,NA,NA,NA
2017-03-21T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-21T13:28:41Z,2017-03-22T01:40:57Z,0.78,0,0,NA,0,68.21,1490133600,52.53,1490187600,68.21,1490133600,52.53,1490187600,29.04,0.3,1011.27,NA,5.34,18.57,1490137200,176,0.5,5,1490122800,10,55.31,2017-03-21T13:00:00Z,68.21,2017-03-21T22:00:00Z,55.31,2017-03-21T13:00:00Z,68.21,2017-03-21T22:00:00Z,NA,NA,NA
2017-03-22T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-22T13:27:02Z,2017-03-23T01:41:59Z,0.82,7e-4,0.0053,2017-03-22T13:00:00Z,0.22,62.78,1490212800,39.87,1490277600,62.78,1490212800,39.87,1490277600,34.45,0.44,1007.48,NA,2.81,17.37,1490209200,190,0.86,5,1490209200,9.94,49.98,2017-03-23T05:00:00Z,62.78,2017-03-22T20:00:00Z,49.98,2017-03-23T05:00:00Z,62.78,2017-03-22T20:00:00Z,NA,rain,NA
2017-03-23T12:00:00Z,Rain until afternoon.,rain,2017-03-23T13:25:23Z,2017-03-24T01:43:00Z,0.85,0.0196,0.065,2017-03-23T10:00:00Z,0.69,40.89,1490317200,35.09,1490360400,40.89,1490317200,35.09,1490360400,34.52,0.77,1010.54,NA,1.09,12.8,1490310000,266,0.94,4,1490292000,9.03,39.33,2017-03-23T18:00:00Z,48.67,2017-03-23T06:00:00Z,36.77,2017-03-24T00:00:00Z,48.67,2017-03-23T06:00:00Z,NA,rain,NA
2017-03-24T12:00:00Z,Mostly cloudy overnight.,partly-cloudy-night,2017-03-24T13:23:44Z,2017-03-25T01:44:01Z,0.88,1e-4,7e-4,2017-03-24T16:00:00Z,0.09,56.36,1490396400,46.13,1490450400,56.36,1490396400,46.13,1490450400,30.13,0.57,1020.27,NA,1.99,10.99,1490392800,179,0.23,7,1490382000,10,35.09,2017-03-24T13:00:00Z,56.36,2017-03-24T23:00:00Z,35.09,2017-03-24T13:00:00Z,56.36,2017-03-24T23:00:00Z,NA,rain,NA
2017-03-25T12:00:00Z,Light rain in the afternoon.,rain,2017-03-25T13:22:05Z,2017-03-26T01:45:02Z,0.91,0.0073,0.0411,2017-03-25T22:00:00Z,0.81,46.73,1490464800,34.82,1490533200,46.73,1490464800,34.82,1490533200,32.94,0.65,1015.35,NA,0.93,10.98,1490472000,255,0.89,5,1490472000,9.52,39.98,2017-03-26T05:00:00Z,49.13,2017-03-25T07:00:00Z,39.86,2017-03-25T20:00:00Z,49.13,2017-03-25T07:00:00Z,NA,rain,NA
2017-03-26T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-26T13:20:26Z,2017-03-27T01:46:04Z,0.95,1e-4,4e-4,2017-03-26T06:00:00Z,0.05,50.7,1490562000,42.44,1490619600,50.7,1490562000,42.44,1490619600,29.22,0.6,1016.57,NA,1.09,8.53,1490558400,187,0.55,7,1490554800,10,34.82,2017-03-26T13:00:00Z,50.7,2017-03-26T21:00:00Z,34.82,2017-03-26T13:00:00Z,50.7,2017-03-26T21:00:00Z,NA,rain,NA
2017-03-27T12:00:00Z,Rain in the afternoon.,rain,2017-03-27T13:18:48Z,2017-03-28T01:47:05Z,0.98,0.0131,0.0795,2017-03-27T19:00:00Z,0.69,45.12,1490630400,37.15,1490709600,45.12,1490630400,33.57,1490706000,33.99,0.72,1011.84,NA,0.16,12.17,1490677200,106,0.95,4,1490637600,9.09,40.26,2017-03-28T02:00:00Z,45.12,2017-03-27T16:00:00Z,38.22,2017-03-28T05:00:00Z,45.12,2017-03-27T16:00:00Z,NA,rain,NA
2017-03-28T12:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2017-03-28T13:17:09Z,2017-03-29T01:48:06Z,0.02,2e-4,0.001,2017-03-28T06:00:00Z,0.09,49.7,1490738400,33.99,1490792400,46.57,1490738400,33.99,1490792400,29.68,0.6,1018.65,NA,5.22,18.86,1490742000,336,0.51,6,1490727600,9.99,37.15,2017-03-28T14:00:00Z,49.7,2017-03-28T22:00:00Z,33.57,2017-03-28T13:00:00Z,46.57,2017-03-28T22:00:00Z,NA,rain,NA
2017-03-29T12:00:00Z,Mostly cloudy starting in the evening.,partly-cloudy-night,2017-03-29T13:15:31Z,2017-03-30T01:49:07Z,0.06,0,0,NA,0,56.01,1490828400,46.74,1490875200,56.01,1490828400,46,1490878800,27.66,0.52,1022.01,NA,0.49,8.64,1490821200,250,0.09,8,1490817600,10,33.99,2017-03-29T13:00:00Z,56.01,2017-03-29T23:00:00Z,33.99,2017-03-29T13:00:00Z,56.01,2017-03-29T23:00:00Z,NA,NA,NA
2017-03-30T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-30T13:13:52Z,2017-03-31T01:50:07Z,0.1,0.003,0.0204,2017-03-30T23:00:00Z,0.53,56.37,1490896800,40.67,1490958000,56.37,1490896800,39.76,1490950800,34.89,0.61,1006.13,NA,1.29,13.69,1490889600,150,0.9,5,1490896800,9.69,43.53,2017-03-31T05:00:00Z,56.37,2017-03-30T18:00:00Z,43.53,2017-03-31T05:00:00Z,56.37,2017-03-30T18:00:00Z,NA,rain,NA
2017-03-31T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-31T13:12:14Z,2017-04-01T01:51:08Z,0.13,5e-4,0.0041,2017-03-31T06:00:00Z,0.36,51.19,1491004800,40.59,1491051600,51.19,1491004800,39.49,1491055200,35.74,0.7,1003.9,NA,3.3,15.19,1491015600,356,0.81,5,1490986800,9.62,40.67,2017-03-31T11:00:00Z,51.19,2017-04-01T00:00:00Z,39.76,2017-03-31T09:00:00Z,51.19,2017-04-01T00:00:00Z,NA,rain,NA
2017-04-01T12:00:00Z,Clear throughout the day.,clear-day,2017-04-01T13:10:37Z,2017-04-02T01:52:09Z,0.17,0,0,NA,0,58.08,1491084000,40.31,1491134400,58.08,1491084000,40.31,1491134400,29.57,0.47,1014.85,NA,2.39,17.63,1491037200,350,0.02,8,1491073200,10,40.59,2017-04-01T13:00:00Z,58.08,2017-04-01T22:00:00Z,39.49,2017-04-01T14:00:00Z,58.08,2017-04-01T22:00:00Z,NA,NA,NA
2017-04-02T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-04-02T13:08:59Z,2017-04-03T01:53:10Z,0.21,3e-4,0.0031,2017-04-02T21:00:00Z,0.18,49.98,1491156000,34.27,1491224400,49.98,1491156000,34.27,1491224400,33.01,0.63,1015.32,NA,0.81,13.35,1491174000,274,0.57,5,1491156000,10,40.31,2017-04-02T12:00:00Z,49.98,2017-04-02T18:00:00Z,40.31,2017-04-02T12:00:00Z,49.98,2017-04-02T18:00:00Z,NA,rain,NA
2017-04-03T12:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2017-04-03T13:07:22Z,2017-04-04T01:54:11Z,0.25,0,0,NA,0,49.95,1491253200,31.22,1491310800,48.9,1491246000,28.2,1491307200,19.78,0.43,1012.73,NA,2.49,19.1,1491264000,323,0.28,7,1491242400,10,34.27,2017-04-03T13:00:00Z,49.95,2017-04-03T21:00:00Z,34.27,2017-04-03T13:00:00Z,48.9,2017-04-03T19:00:00Z,NA,NA,NA
2017-04-04T12:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2017-04-04T13:05:46Z,2017-04-05T01:55:12Z,0.28,0,0,NA,0,44.84,1491346800,30.55,1491397200,41.86,1491346800,30.55,1491397200,16.07,0.42,1019.8,NA,4.31,19.11,1491332400,319,0.17,7,1491332400,10,31.22,2017-04-04T13:00:00Z,44.84,2017-04-04T23:00:00Z,28.2,2017-04-04T12:00:00Z,41.86,2017-04-04T23:00:00Z,NA,NA,NA
2017-04-05T12:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2017-04-05T13:04:10Z,2017-04-06T01:56:13Z,0.32,0,0,NA,0,57.85,1491436800,42.41,1491476400,57.85,1491436800,42.41,1491476400,16.6,0.36,1023.97,NA,0.95,9.67,1491418800,167,0.09,7,1491418800,10,30.55,2017-04-05T13:00:00Z,57.85,2017-04-06T00:00:00Z,30.55,2017-04-05T13:00:00Z,57.85,2017-04-06T00:00:00Z,NA,NA,NA
2017-04-06T12:00:00Z,Mostly cloudy starting in the evening.,partly-cloudy-night,2017-04-06T13:02:34Z,2017-04-07T01:57:14Z,0.36,0,0,NA,0,69.8,1491516000,58.6,1491562800,69.8,1491516000,58.6,1491562800,24.11,0.31,1016.03,NA,3.21,16.78,1491541200,167,0.3,8,1491508800,10,42.41,2017-04-06T11:00:00Z,69.8,2017-04-06T22:00:00Z,42.41,2017-04-06T11:00:00Z,69.8,2017-04-06T22:00:00Z,NA,NA,NA
2017-04-07T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-07T13:00:59Z,2017-04-08T01:58:16Z,0.39,0,0,NA,0,64.42,1491606000,44.35,1491660000,64.42,1491606000,44.35,1491660000,26.45,0.27,1007.64,NA,6.49,24.03,1491616800,181,0.76,4,1491588000,10,58.6,2017-04-07T11:00:00Z,64.42,2017-04-07T23:00:00Z,58.6,2017-04-07T11:00:00Z,64.42,2017-04-07T23:00:00Z,NA,NA,NA
2017-04-08T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-08T12:59:24Z,2017-04-09T01:59:17Z,0.42,0.0052,0.0224,2017-04-08T16:00:00Z,0.52,56.53,1491692400,31.12,1491742800,56.53,1491692400,28.48,1491732000,31.29,0.52,1005.41,NA,3.14,23.3,1491703200,233,0.68,7,1491681600,9.36,34.54,2017-04-09T05:00:00Z,59.11,2017-04-08T06:00:00Z,30.38,2017-04-09T04:00:00Z,59.11,2017-04-08T06:00:00Z,NA,rain,NA
2017-04-09T12:00:00Z,Snow (< 1 in.) until afternoon.,snow,2017-04-09T12:57:50Z,2017-04-10T02:00:18Z,0.46,0.0049,0.021,2017-04-09T19:00:00Z,0.41,42.72,1491778800,30.45,1491825600,42.72,1491778800,30.45,1491825600,21.31,0.57,1019.61,NA,2.17,13.27,1491735600,297,0.52,6,1491764400,8.78,31.12,2017-04-09T13:00:00Z,42.72,2017-04-09T23:00:00Z,28.48,2017-04-09T10:00:00Z,42.72,2017-04-09T23:00:00Z,0.483,snow,NA
2017-04-10T12:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2017-04-10T12:56:16Z,2017-04-11T02:01:20Z,0.49,0,0,NA,0,56.73,1491865200,39.01,1491915600,56.73,1491865200,39.01,1491915600,17.34,0.38,1021.01,NA,1.69,12.16,1491858000,166,0.07,8,1491850800,10,30.45,2017-04-10T12:00:00Z,56.73,2017-04-10T23:00:00Z,30.45,2017-04-10T12:00:00Z,56.73,2017-04-10T23:00:00Z,NA,NA,NA
2017-04-11T12:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2017-04-11T12:54:43Z,2017-04-12T02:02:21Z,0.52,0,0,NA,0,60.07,1491944400,44.16,1492002000,60.07,1491944400,44.16,1492002000,20.38,0.32,1015.97,NA,2.01,13.55,1491944400,172,0.21,9,1491940800,10,39.01,2017-04-11T13:00:00Z,60.07,2017-04-11T21:00:00Z,39.01,2017-04-11T13:00:00Z,60.07,2017-04-11T21:00:00Z,NA,NA,NA
2017-04-12T12:00:00Z,Clear throughout the day.,clear-day,2017-04-12T12:53:11Z,2017-04-13T02:03:23Z,0.55,0,0,NA,0,70.03,1492041600,51.21,1492088400,70.03,1492041600,51.21,1492088400,24.97,0.3,1013.78,47.54,2.85,13.95,1492034400,170,0.09,9,1492027200,10,44.16,2017-04-12T13:00:00Z,70.03,2017-04-13T00:00:00Z,44.16,2017-04-12T13:00:00Z,70.03,2017-04-13T00:00:00Z,NA,NA,NA
2017-04-13T12:00:00Z,Clear throughout the day.,clear-day,2017-04-13T12:51:39Z,2017-04-14T02:04:24Z,0.58,0,0,NA,0,74.61,1492120800,40.02,1492167600,74.61,1492120800,40.02,1492167600,24.02,0.26,1006.76,NA,5.09,27.23,1492138800,188,0.01,9,1492110000,9.99,45.75,2017-04-14T05:00:00Z,74.61,2017-04-13T22:00:00Z,43.73,2017-04-14T05:00:00Z,74.61,2017-04-13T22:00:00Z,NA,NA,NA
2017-04-14T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-04-14T12:50:08Z,2017-04-15T02:05:26Z,0.61,0,0,NA,0,54.1,1492203600,34.33,1492261200,54.1,1492203600,34.33,1492261200,28.63,0.52,1013.48,NA,1.94,13.84,1492214400,303,0.48,7,1492203600,10,40.02,2017-04-14T11:00:00Z,54.1,2017-04-14T21:00:00Z,40.02,2017-04-14T11:00:00Z,54.1,2017-04-14T21:00:00Z,NA,NA,NA
2017-04-15T12:00:00Z,Clear throughout the day.,clear-day,2017-04-15T12:48:38Z,2017-04-16T02:06:28Z,0.64,0,0,NA,0,56.11,1492297200,40.79,1492340400,56.11,1492297200,40.79,1492340400,23.45,0.45,1020.44,NA,1.19,10.13,1492300800,310,0,9,1492282800,10,34.33,2017-04-15T13:00:00Z,56.11,2017-04-15T23:00:00Z,34.33,2017-04-15T13:00:00Z,56.11,2017-04-15T23:00:00Z,NA,NA,NA
